timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
638,0.639749,-0.357488,0.039214,1.110435,0.050527,0.008326
639,0.639749,-0.190141,0.046786,1.107737,0.050509,0.008326
640,0.639749,-0.026459,0.055253,1.104965,0.050534,0.008326
641,0.639749,0.168495,0.064593,1.102264,0.050614,0.008430
642,0.639749,0.380316,0.074741,1.099834,0.050763,0.008430
643,0.639749,0.544495,0.085589,1.097756,0.050997,0.008430
644,0.639749,0.609319,0.096976,1.095856,0.051329,0.008430
645,0.639749,0.586112,0.108686,1.093898,0.051774,0.008430
646,0.639749,0.525063,0.120447,1.091791,0.052342,0.008430
647,0.639749,0.450830,0.131936,1.089525,0.053038,0.008430
648,0.639749,0.343530,0.142782,1.087069,0.053860,0.008430
649,0.639749,0.182514,0.152576,1.084425,0.054798,0.008430
650,0.639749,-0.014325,0.160884,1.081711,0.055832,0.008430
651,0.639749,-0.203507,0.167263,1.079099,0.056934,0.008430
652,0.639749,-0.353689,0.171282,1.076688,0.058069,0.008430
653,0.639749,-0.459636,0.172544,1.074485,0.059194,0.008430
654,0.639749,-0.526260,0.170703,1.072441,0.060267,0.008430
655,0.639749,-0.551254,0.165496,1.070467,0.061245,0.008430
656,0.639749,-0.527108,0.156757,1.068437,0.062089,0.008430
657,0.639749,-0.453711,0.144434,1.066246,0.062770,0.008430
658,0.639749,-0.340601,0.128608,1.063849,0.063270,0.008430
659,0.639749,-0.198397,0.109493,1.061279,0.063585,0.008430
660,0.670857,-0.035290,0.087439,1.058626,0.063726,0.008430
661,0.670857,0.135356,0.062925,1.056019,0.063722,0.008554
662,0.670857,0.289384,0.036542,1.053574,0.063615,0.008554
663,0.670857,0.402260,0.008969,1.051322,0.063459,0.008554
664,0.670857,0.469033,-0.019049,1.049215,0.063315,0.008554
665,0.670857,0.504945,-0.046741,1.047197,0.063243,0.008554
666,0.670857,0.518055,-0.073340,1.045218,0.063297,0.008554
667,0.670857,0.489046,-0.098122,1.043175,0.063519,0.008554
668,0.670857,0.395679,-0.120435,1.040940,0.063929,0.008554
669,0.670857,0.248703,-0.139731,1.038483,0.064530,0.008554
670,0.670857,0.088816,-0.155587,1.035903,0.065302,0.008554
671,0.670857,-0.051697,-0.167725,1.033316,0.066210,0.008554
672,0.670857,-0.171722,-0.176015,1.030801,0.067206,0.008554
673,0.670857,-0.289112,-0.180472,1.028424,0.068242,0.008554
674,0.670857,-0.409933,-0.181254,1.026259,0.069267,0.008554
675,0.670857,-0.507368,-0.178639,1.024319,0.070239,0.008554
676,0.670857,-0.538382,-0.173008,1.022464,0.071123,0.008554
677,0.670857,-0.490040,-0.164815,1.020493,0.071896,0.008554
678,0.670857,-0.398390,-0.154561,1.018328,0.072544,0.008554
679,0.670857,-0.304752,-0.142770,1.016008,0.073063,0.008554
680,0.670857,-0.207866,-0.129954,1.013571,0.073457,0.008554
681,0.670857,-0.077799,-0.116599,1.011049,0.073736,0.008554
682,0.670857,0.094605,-0.103142,1.008541,0.073912,0.008646
683,0.670857,0.277732,-0.089957,1.006208,0.074001,0.008646
684,0.670857,0.423854,-0.077350,1.004137,0.074018,0.008646
685,0.670857,0.506281,-0.065550,1.002263,0.073978,0.008646
686,0.670857,0.538451,-0.054714,1.000479,0.073894,0.008646
687,0.670857,0.553201,-0.044930,0.998741,0.073778,0.008646
688,0.670857,0.555988,-0.036226,0.997016,0.073638,0.008646
689,0.670857,0.511985,-0.028575,0.995179,0.073481,0.008646
690,0.670857,0.391007,-0.021910,0.993073,0.073314,0.008646
691,0.670857,0.211878,-0.016131,0.990701,0.073139,0.008646
692,0.670857,0.025816,-0.011116,0.988222,0.072960,0.008646
693,0.670857,-0.135534,-0.006732,0.985795,0.072779,0.008646
694,0.670857,-0.279842,-0.002836,0.983527,0.072597,0.008646
695,0.670857,-0.426474,0.000709,0.981528,0.072415,0.008646
696,0.670857,-0.569746,0.004040,0.979900,0.072235,0.008646
697,0.670857,-0.673470,0.007277,0.978606,0.072056,0.008646
698,0.670857,-0.701855,0.010534,0.977418,0.071879,0.008646
699,0.670857,-0.651352,0.013904,0.976058,0.071706,0.008646
700,0.670857,-0.547980,0.017465,0.974386,0.071537,0.008646
701,0.670857,-0.415962,0.021276,0.972392,0.071374,0.008646
702,0.670857,-0.255878,0.025374,0.970127,0.071218,0.008646
703,0.670857,-0.058535,0.029773,0.967707,0.071071,0.008646
704,0.670857,0.166239,0.034463,0.965356,0.070935,0.008710
705,0.670857,0.385198,0.039411,0.963325,0.070812,0.008710
706,0.670857,0.564168,0.044554,0.961742,0.070705,0.008710
707,0.670857,0.683860,0.049805,0.960552,0.070616,0.008710
708,0.670857,0.735473,0.055050,0.959558,0.070547,0.008710
709,0.670857,0.716026,0.060151,0.958494,0.070499,0.008710
710,0.670857,0.631029,0.064948,0.957136,0.070472,0.008710
711,0.670857,0.489176,0.069265,0.955366,0.070466,0.008710
712,0.670857,0.295345,0.072911,0.953204,0.070478,0.008710
713,0.670857,0.059677,0.075695,0.950827,0.070505,0.008710
714,0.670857,-0.190933,0.077427,0.948543,0.070542,0.008710
715,0.670857,-0.418970,0.077931,0.946633,0.070580,0.008710
716,0.670857,-0.589955,0.077055,0.945184,0.070614,0.008710
717,0.670857,-0.684742,0.074680,0.944061,0.070635,0.008710
718,0.670857,-0.708691,0.070729,0.943030,0.070636,0.008710
719,0.670857,-0.681340,0.065174,0.941902,0.070609,0.008710
720,0.685939,-0.607012,0.058044,0.940524,0.070552,0.008710
721,0.685939,-0.470392,0.049430,0.938760,0.070462,0.008710
722,0.685939,-0.273247,0.039481,0.936609,0.070341,0.008710
723,0.685939,-0.057419,0.028404,0.934273,0.070194,0.008710
724,0.685939,0.126529,0.016457,0.931978,0.070028,0.008821
725,0.685939,0.260415,0.003943,0.929827,0.069853,0.008821
726,0.685939,0.361359,-0.008807,0.927852,0.069681,0.008821
727,0.685939,0.453587,-0.021446,0.926085,0.069523,0.008821
728,0.685939,0.537415,-0.033623,0.924548,0.069390,0.008821
729,0.685939,0.580922,-0.045005,0.923148,0.069290,0.008821
730,0.685939,0.554582,-0.055288,0.921672,0.069227,0.008821
731,0.685939,0.472882,-0.064213,0.919973,0.069202,0.008821
732,0.685939,0.380894,-0.071575,0.918065,0.069214,0.008821
733,0.685939,0.296038,-0.077234,0.916006,0.069257,0.008821
734,0.685939,0.187396,-0.081118,0.913810,0.069321,0.008821
735,0.685939,0.019941,-0.083223,0.911523,0.069398,0.008821
736,0.685939,-0.196074,-0.083609,0.909347,0.069476,0.008821
737,0.685939,-0.404595,-0.082396,0.907522,0.069547,0.008821
738,0.685939,-0.545468,-0.079754,0.906072,0.069601,0.008821
739,0.685939,-0.600234,-0.075889,0.904800,0.069634,0.008821
740,0.685939,-0.597391,-0.071030,0.903523,0.069641,0.008821
741,0.685939,-0.562370,-0.065420,0.902138,0.069621,0.008821
742,0.685939,-0.474147,-0.059298,0.900504,0.069573,0.008821
743,0.685939,-0.295204,-0.052891,0.898493,0.069499,0.008821
744,0.685939,-0.040461,-0.046403,0.896248,0.069403,0.008821
745,0.685939,0.209269,-0.040008,0.894127,0.069287,0.008899
746,0.685939,0.369980,-0.033846,0.892273,0.069155,0.008899
747,0.685939,0.420292,-0.028019,0.890535,0.069010,0.008899
748,0.685939,0.402862,-0.022593,0.888763,0.068856,0.008899
749,0.685939,0.364987,-0.017599,0.886914,0.068695,0.008899
750,0.685939,0.305725,-0.013036,0.884958,0.068529,0.008899
751,0.685939,0.192287,-0.008877,0.882847,0.068361,0.008899
